first_player,,0,0,1,1
score_player,,0,1,0,1
board_size,match,,,,
Vortex_5_20,0,1,0,0,1
Vortex_5_20,1,1,0,1,0
Vortex_5_20,2,1,0,1,0
Vortex_5_20,3,1,0,1,0
Vortex_5_20,4,1,0,0,1
Vortex_5_20,5,1,0,1,0
Vortex_5_20,6,1,0,0,1
Vortex_5_20,7,1,0,0,1
Vortex_5_20,8,1,0,1,0
Vortex_5_20,9,1,0,1,0
Vortex_5_20,10,1,0,1,0
Vortex_5_20,11,1,0,0,1
Vortex_5_20,12,1,0,1,0
Vortex_5_20,13,1,0,0,1
Vortex_5_20,14,1,0,0,1
Vortex_5_20,15,1,0,1,0
Vortex_5_20,16,1,0,0,1
Vortex_5_20,17,0,1,1,0
Vortex_5_20,18,1,0,1,0
Vortex_5_20,19,1,0,1,0
Vortex_5_20,20,1,0,0,1
Vortex_5_20,21,1,0,1,0
Vortex_5_20,22,1,0,1,0
Vortex_5_20,23,1,0,0,1
Vortex_5_20,24,1,0,0,1
Vortex_5_20,25,1,0,0,1
Vortex_5_20,26,1,0,0,1
Vortex_5_20,27,1,0,1,0
Vortex_5_20,28,1,0,0,1
Vortex_5_20,29,1,0,1,0
Vortex_5_20,30,1,0,0,1
Vortex_5_20,31,1,0,0,1
Vortex_5_20,32,1,0,1,0
Vortex_5_20,33,1,0,0,1
Vortex_5_20,34,1,0,1,0
Vortex_5_20,35,1,0,0,1
Vortex_5_20,36,0,1,0,1
Vortex_5_20,37,1,0,0,1
Vortex_5_20,38,1,0,1,0
Vortex_5_20,39,1,0,1,0
Vortex_5_20,40,1,0,1,0
Vortex_5_20,41,1,0,1,0
Vortex_5_20,42,1,0,0,1
Vortex_5_20,43,1,0,0,1
Vortex_5_20,44,1,0,1,0
Vortex_5_20,45,1,0,1,0
Vortex_5_20,46,1,0,1,0
Vortex_5_20,47,1,0,1,0
Vortex_5_20,48,1,0,0,1
Vortex_5_20,49,1,0,0,1
Vortex_5_20,50,1,0,1,0
Vortex_5_20,51,1,0,1,0
Vortex_5_20,52,1,0,0,1
Vortex_5_20,53,1,0,0,1
Vortex_5_20,54,1,0,0,1
Vortex_5_20,55,1,0,0,1
Vortex_5_20,56,1,0,1,0
Vortex_5_20,57,1,0,1,0
Vortex_5_20,58,1,0,0,1
Vortex_5_20,59,1,0,0,1
Vortex_5_20,60,1,0,1,0
Vortex_5_20,61,1,0,1,0
Vortex_5_20,62,1,0,0,1
Vortex_5_20,63,1,0,0,1
Vortex_5_20,64,1,0,1,0
Vortex_5_20,65,1,0,0,1
Vortex_5_20,66,1,0,0,1
Vortex_5_20,67,1,0,1,0
Vortex_5_20,68,1,0,1,0
Vortex_5_20,69,1,0,1,0
Vortex_5_20,70,1,0,1,0
Vortex_5_20,71,1,0,0,1
Vortex_5_20,72,1,0,1,0
Vortex_5_20,73,1,0,0,1
Vortex_5_20,74,1,0,0,1
Vortex_5_20,75,1,0,0,1
Vortex_5_20,76,1,0,1,0
Vortex_5_20,77,1,0,0,1
Vortex_5_20,78,1,0,1,0
Vortex_5_20,79,1,0,0,1
Vortex_5_20,80,1,0,1,0
Vortex_5_20,81,1,0,1,0
Vortex_5_20,82,1,0,1,0
Vortex_5_20,83,1,0,0,1
Vortex_5_20,84,1,0,0,1
Vortex_5_20,85,1,0,1,0
Vortex_5_20,86,0,1,0,1
Vortex_5_20,87,1,0,1,0
Vortex_5_20,88,1,0,1,0
Vortex_5_20,89,1,0,1,0
Vortex_5_20,90,1,0,1,0
Vortex_5_20,91,1,0,1,0
Vortex_5_20,92,1,0,0,1
Vortex_5_20,93,1,0,1,0
Vortex_5_20,94,1,0,1,0
Vortex_5_20,95,1,0,0,1
Vortex_5_20,96,1,0,1,0
Vortex_5_20,97,1,0,1,0
Vortex_5_20,98,1,0,1,0
Vortex_5_20,99,1,0,1,0
Vortex_6_20,0,1,0,1,0
Vortex_6_20,1,1,0,1,0
Vortex_6_20,2,1,0,1,0
Vortex_6_20,3,1,0,0,1
Vortex_6_20,4,1,0,1,0
Vortex_6_20,5,1,0,0,1
Vortex_6_20,6,1,0,1,0
Vortex_6_20,7,1,0,1,0
Vortex_6_20,8,1,0,1,0
Vortex_6_20,9,1,0,1,0
Vortex_6_20,10,1,0,0,1
Vortex_6_20,11,1,0,0,1
Vortex_6_20,12,1,0,1,0
Vortex_6_20,13,1,0,0,1
Vortex_6_20,14,1,0,0,1
Vortex_6_20,15,1,0,0,1
Vortex_6_20,16,1,0,1,0
Vortex_6_20,17,1,0,1,0
Vortex_6_20,18,1,0,0,1
Vortex_6_20,19,1,0,0,1
Vortex_6_20,20,1,0,1,0
Vortex_6_20,21,1,0,1,0
Vortex_6_20,22,1,0,0,1
Vortex_6_20,23,1,0,0,1
Vortex_6_20,24,1,0,1,0
Vortex_6_20,25,1,0,1,0
Vortex_6_20,26,1,0,0,1
Vortex_6_20,27,1,0,0,1
Vortex_6_20,28,1,0,1,0
Vortex_6_20,29,1,0,0,1
Vortex_6_20,30,1,0,0,1
Vortex_6_20,31,1,0,1,0
Vortex_6_20,32,1,0,1,0
Vortex_6_20,33,0,1,0,1
Vortex_6_20,34,1,0,0,1
Vortex_6_20,35,1,0,1,0
Vortex_6_20,36,1,0,1,0
Vortex_6_20,37,1,0,1,0
Vortex_6_20,38,1,0,1,0
Vortex_6_20,39,1,0,0,1
Vortex_6_20,40,1,0,0,1
Vortex_6_20,41,1,0,0,1
Vortex_6_20,42,1,0,0,1
Vortex_6_20,43,1,0,0,1
Vortex_6_20,44,1,0,1,0
Vortex_6_20,45,1,0,1,0
Vortex_6_20,46,1,0,0,1
Vortex_6_20,47,1,0,1,0
Vortex_6_20,48,1,0,1,0
Vortex_6_20,49,1,0,0,1
Vortex_6_20,50,1,0,0,1
Vortex_6_20,51,1,0,0,1
Vortex_6_20,52,1,0,0,1
Vortex_6_20,53,1,0,0,1
Vortex_6_20,54,1,0,1,0
Vortex_6_20,55,1,0,1,0
Vortex_6_20,56,1,0,1,0
Vortex_6_20,57,1,0,1,0
Vortex_6_20,58,0,1,1,0
Vortex_6_20,59,1,0,0,1
Vortex_6_20,60,1,0,1,0
Vortex_6_20,61,1,0,0,1
Vortex_6_20,62,1,0,0,1
Vortex_6_20,63,1,0,1,0
Vortex_6_20,64,1,0,0,1
Vortex_6_20,65,1,0,0,1
Vortex_6_20,66,1,0,1,0
Vortex_6_20,67,0,1,0,1
Vortex_6_20,68,1,0,1,0
Vortex_6_20,69,1,0,0,1
Vortex_6_20,70,1,0,1,0
Vortex_6_20,71,1,0,0,1
Vortex_6_20,72,1,0,0,1
Vortex_6_20,73,1,0,1,0
Vortex_6_20,74,1,0,0,1
Vortex_6_20,75,1,0,0,1
Vortex_6_20,76,1,0,0,1
Vortex_6_20,77,1,0,0,1
Vortex_6_20,78,1,0,0,1
Vortex_6_20,79,1,0,1,0
Vortex_6_20,80,1,0,1,0
Vortex_6_20,81,1,0,1,0
Vortex_6_20,82,1,0,1,0
Vortex_6_20,83,1,0,0,1
Vortex_6_20,84,1,0,1,0
Vortex_6_20,85,1,0,0,1
Vortex_6_20,86,1,0,0,1
Vortex_6_20,87,1,0,0,1
Vortex_6_20,88,1,0,0,1
Vortex_6_20,89,1,0,1,0
Vortex_6_20,90,1,0,1,0
Vortex_6_20,91,1,0,1,0
Vortex_6_20,92,1,0,0,1
Vortex_6_20,93,1,0,0,1
Vortex_6_20,94,1,0,0,1
Vortex_6_20,95,1,0,1,0
Vortex_6_20,96,1,0,0,1
Vortex_6_20,97,1,0,0,1
Vortex_6_20,98,1,0,1,0
Vortex_6_20,99,1,0,1,0
Vortex_7_20,0,1,0,1,0
Vortex_7_20,1,1,0,0,1
Vortex_7_20,2,1,0,0,1
Vortex_7_20,3,1,0,1,0
Vortex_7_20,4,1,0,1,0
Vortex_7_20,5,1,0,1,0
Vortex_7_20,6,1,0,1,0
Vortex_7_20,7,1,0,0,1
Vortex_7_20,8,1,0,1,0
Vortex_7_20,9,1,0,1,0
Vortex_7_20,10,1,0,1,0
Vortex_7_20,11,1,0,0,1
Vortex_7_20,12,1,0,0,1
Vortex_7_20,13,1,0,1,0
Vortex_7_20,14,1,0,1,0
Vortex_7_20,15,1,0,1,0
Vortex_7_20,16,1,0,1,0
Vortex_7_20,17,1,0,0,1
Vortex_7_20,18,1,0,0,1
Vortex_7_20,19,1,0,1,0
Vortex_7_20,20,1,0,1,0
Vortex_7_20,21,1,0,1,0
Vortex_7_20,22,1,0,1,0
Vortex_7_20,23,1,0,1,0
Vortex_7_20,24,1,0,1,0
Vortex_7_20,25,1,0,0,1
Vortex_7_20,26,1,0,1,0
Vortex_7_20,27,1,0,1,0
Vortex_7_20,28,1,0,1,0
Vortex_7_20,29,1,0,1,0
Vortex_7_20,30,1,0,1,0
Vortex_7_20,31,1,0,0,1
Vortex_7_20,32,1,0,1,0
Vortex_7_20,33,1,0,0,1
Vortex_7_20,34,1,0,0,1
Vortex_7_20,35,1,0,1,0
Vortex_7_20,36,1,0,0,1
Vortex_7_20,37,1,0,0,1
Vortex_7_20,38,1,0,0,1
Vortex_7_20,39,1,0,0,1
Vortex_7_20,40,1,0,0,1
Vortex_7_20,41,1,0,0,1
Vortex_7_20,42,1,0,1,0
Vortex_7_20,43,1,0,1,0
Vortex_7_20,44,1,0,1,0
Vortex_7_20,45,1,0,1,0
Vortex_7_20,46,1,0,0,1
Vortex_7_20,47,1,0,1,0
Vortex_7_20,48,1,0,0,1
Vortex_7_20,49,1,0,0,1
Vortex_7_20,50,1,0,1,0
Vortex_7_20,51,1,0,0,1
Vortex_7_20,52,1,0,0,1
Vortex_7_20,53,1,0,0,1
Vortex_7_20,54,1,0,0,1
Vortex_7_20,55,1,0,1,0
Vortex_7_20,56,1,0,0,1
Vortex_7_20,57,0,1,1,0
Vortex_7_20,58,1,0,1,0
Vortex_7_20,59,1,0,1,0
Vortex_7_20,60,1,0,1,0
Vortex_7_20,61,1,0,0,1
Vortex_7_20,62,1,0,0,1
Vortex_7_20,63,1,0,1,0
Vortex_7_20,64,1,0,1,0
Vortex_7_20,65,1,0,1,0
Vortex_7_20,66,1,0,1,0
Vortex_7_20,67,1,0,1,0
Vortex_7_20,68,1,0,1,0
Vortex_7_20,69,1,0,1,0
Vortex_7_20,70,1,0,0,1
Vortex_7_20,71,1,0,0,1
Vortex_7_20,72,1,0,1,0
Vortex_7_20,73,1,0,0,1
Vortex_7_20,74,1,0,1,0
Vortex_7_20,75,1,0,1,0
Vortex_7_20,76,1,0,0,1
Vortex_7_20,77,1,0,0,1
Vortex_7_20,78,1,0,1,0
Vortex_7_20,79,1,0,0,1
Vortex_7_20,80,1,0,0,1
Vortex_7_20,81,1,0,1,0
Vortex_7_20,82,1,0,1,0
Vortex_7_20,83,1,0,0,1
Vortex_7_20,84,1,0,1,0
Vortex_7_20,85,1,0,0,1
Vortex_7_20,86,0,1,1,0
Vortex_7_20,87,1,0,0,1
Vortex_7_20,88,1,0,1,0
Vortex_7_20,89,1,0,0,1
Vortex_7_20,90,1,0,0,1
Vortex_7_20,91,1,0,0,1
Vortex_7_20,92,1,0,0,1
Vortex_7_20,93,1,0,1,0
Vortex_7_20,94,1,0,0,1
Vortex_7_20,95,0,1,1,0
Vortex_7_20,96,1,0,1,0
Vortex_7_20,97,1,0,1,0
Vortex_7_20,98,1,0,1,0
Vortex_7_20,99,1,0,0,1
Vortex_8_20,0,1,0,1,0
Vortex_8_20,1,1,0,1,0
Vortex_8_20,2,0,1,1,0
Vortex_8_20,3,1,0,1,0
Vortex_8_20,4,1,0,1,0
Vortex_8_20,5,1,0,0,1
Vortex_8_20,6,1,0,1,0
Vortex_8_20,7,1,0,1,0
Vortex_8_20,8,1,0,0,1
Vortex_8_20,9,1,0,1,0
Vortex_8_20,10,1,0,1,0
Vortex_8_20,11,1,0,1,0
Vortex_8_20,12,1,0,0,1
Vortex_8_20,13,1,0,1,0
Vortex_8_20,14,1,0,0,1
Vortex_8_20,15,1,0,1,0
Vortex_8_20,16,1,0,1,0
Vortex_8_20,17,1,0,1,0
Vortex_8_20,18,1,0,0,1
Vortex_8_20,19,1,0,1,0
Vortex_8_20,20,1,0,0,1
Vortex_8_20,21,1,0,1,0
Vortex_8_20,22,1,0,1,0
Vortex_8_20,23,1,0,1,0
Vortex_8_20,24,1,0,1,0
Vortex_8_20,25,1,0,1,0
Vortex_8_20,26,1,0,1,0
Vortex_8_20,27,1,0,0,1
Vortex_8_20,28,1,0,1,0
Vortex_8_20,29,1,0,0,1
Vortex_8_20,30,1,0,1,0
Vortex_8_20,31,1,0,0,1
Vortex_8_20,32,1,0,1,0
Vortex_8_20,33,1,0,0,1
Vortex_8_20,34,1,0,0,1
Vortex_8_20,35,1,0,0,1
Vortex_8_20,36,1,0,1,0
Vortex_8_20,37,1,0,0,1
Vortex_8_20,38,1,0,1,0
Vortex_8_20,39,1,0,0,1
Vortex_8_20,40,1,0,1,0
Vortex_8_20,41,1,0,1,0
Vortex_8_20,42,1,0,0,1
Vortex_8_20,43,1,0,0,1
Vortex_8_20,44,1,0,1,0
Vortex_8_20,45,1,0,1,0
Vortex_8_20,46,1,0,1,0
Vortex_8_20,47,1,0,1,0
Vortex_8_20,48,1,0,1,0
Vortex_8_20,49,1,0,1,0
Vortex_8_20,50,1,0,1,0
Vortex_8_20,51,1,0,1,0
Vortex_8_20,52,1,0,1,0
Vortex_8_20,53,1,0,1,0
Vortex_8_20,54,1,0,1,0
Vortex_8_20,55,1,0,1,0
Vortex_8_20,56,1,0,0,1
Vortex_8_20,57,1,0,1,0
Vortex_8_20,58,1,0,1,0
Vortex_8_20,59,1,0,1,0
Vortex_8_20,60,1,0,1,0
Vortex_8_20,61,1,0,1,0
Vortex_8_20,62,1,0,0,1
Vortex_8_20,63,1,0,1,0
Vortex_8_20,64,1,0,0,1
Vortex_8_20,65,1,0,1,0
Vortex_8_20,66,1,0,1,0
Vortex_8_20,67,1,0,0,1
Vortex_8_20,68,1,0,0,1
Vortex_8_20,69,1,0,0,1
Vortex_8_20,70,1,0,1,0
Vortex_8_20,71,1,0,1,0
Vortex_8_20,72,1,0,0,1
Vortex_8_20,73,1,0,1,0
Vortex_8_20,74,1,0,1,0
Vortex_8_20,75,1,0,1,0
Vortex_8_20,76,1,0,0,1
Vortex_8_20,77,1,0,1,0
Vortex_8_20,78,1,0,1,0
Vortex_8_20,79,1,0,1,0
Vortex_8_20,80,1,0,1,0
Vortex_8_20,81,1,0,1,0
Vortex_8_20,82,1,0,1,0
Vortex_8_20,83,1,0,1,0
Vortex_8_20,84,1,0,0,1
Vortex_8_20,85,1,0,1,0
Vortex_8_20,86,1,0,1,0
Vortex_8_20,87,1,0,1,0
Vortex_8_20,88,1,0,1,0
Vortex_8_20,89,1,0,1,0
Vortex_8_20,90,1,0,1,0
Vortex_8_20,91,1,0,1,0
Vortex_8_20,92,1,0,1,0
Vortex_8_20,93,1,0,1,0
Vortex_8_20,94,1,0,1,0
Vortex_8_20,95,1,0,1,0
Vortex_8_20,96,1,0,0,1
Vortex_8_20,97,1,0,1,0
Vortex_8_20,98,1,0,1,0
Vortex_8_20,99,1,0,1,0
Vortex_9_20,0,1,0,1,0
Vortex_9_20,1,1,0,1,0
Vortex_9_20,2,1,0,0,1
Vortex_9_20,3,1,0,1,0
Vortex_9_20,4,1,0,0,1
Vortex_9_20,5,1,0,1,0
Vortex_9_20,6,1,0,1,0
Vortex_9_20,7,1,0,1,0
Vortex_9_20,8,1,0,1,0
Vortex_9_20,9,1,0,0,1
Vortex_9_20,10,1,0,0,1
Vortex_9_20,11,1,0,1,0
Vortex_9_20,12,1,0,1,0
Vortex_9_20,13,1,0,1,0
Vortex_9_20,14,1,0,1,0
Vortex_9_20,15,1,0,0,1
Vortex_9_20,16,1,0,0,1
Vortex_9_20,17,1,0,1,0
Vortex_9_20,18,1,0,1,0
Vortex_9_20,19,0,1,1,0
Vortex_9_20,20,1,0,1,0
Vortex_9_20,21,1,0,0,1
Vortex_9_20,22,1,0,1,0
Vortex_9_20,23,1,0,1,0
Vortex_9_20,24,1,0,1,0
Vortex_9_20,25,1,0,1,0
Vortex_9_20,26,1,0,1,0
Vortex_9_20,27,1,0,1,0
Vortex_9_20,28,1,0,1,0
Vortex_9_20,29,1,0,0,1
Vortex_9_20,30,1,0,1,0
Vortex_9_20,31,1,0,1,0
Vortex_9_20,32,1,0,1,0
Vortex_9_20,33,1,0,1,0
Vortex_9_20,34,1,0,1,0
Vortex_9_20,35,1,0,1,0
Vortex_9_20,36,1,0,1,0
Vortex_9_20,37,1,0,0,1
Vortex_9_20,38,1,0,0,1
Vortex_9_20,39,1,0,1,0
Vortex_9_20,40,1,0,0,1
Vortex_9_20,41,1,0,1,0
Vortex_9_20,42,1,0,0,1
Vortex_9_20,43,1,0,0,1
Vortex_9_20,44,1,0,1,0
Vortex_9_20,45,1,0,0,1
Vortex_9_20,46,0,1,1,0
Vortex_9_20,47,1,0,1,0
Vortex_9_20,48,1,0,1,0
Vortex_9_20,49,1,0,1,0
Vortex_9_20,50,1,0,0,1
Vortex_9_20,51,1,0,1,0
Vortex_9_20,52,1,0,0,1
Vortex_9_20,53,1,0,0,1
Vortex_9_20,54,1,0,0,1
Vortex_9_20,55,1,0,1,0
Vortex_9_20,56,1,0,1,0
Vortex_9_20,57,1,0,1,0
Vortex_9_20,58,1,0,1,0
Vortex_9_20,59,1,0,1,0
Vortex_9_20,60,1,0,1,0
Vortex_9_20,61,1,0,1,0
Vortex_9_20,62,1,0,1,0
Vortex_9_20,63,1,0,0,1
Vortex_9_20,64,1,0,1,0
Vortex_9_20,65,1,0,1,0
Vortex_9_20,66,1,0,1,0
Vortex_9_20,67,1,0,0,1
Vortex_9_20,68,1,0,1,0
Vortex_9_20,69,1,0,1,0
Vortex_9_20,70,1,0,1,0
Vortex_9_20,71,1,0,1,0
Vortex_9_20,72,0,1,1,0
Vortex_9_20,73,1,0,0,1
Vortex_9_20,74,1,0,1,0
Vortex_9_20,75,1,0,0,1
Vortex_9_20,76,1,0,1,0
Vortex_9_20,77,1,0,0,1
Vortex_9_20,78,1,0,1,0
Vortex_9_20,79,1,0,1,0
Vortex_9_20,80,1,0,1,0
Vortex_9_20,81,1,0,1,0
Vortex_9_20,82,1,0,1,0
Vortex_9_20,83,1,0,1,0
Vortex_9_20,84,1,0,1,0
Vortex_9_20,85,1,0,1,0
Vortex_9_20,86,1,0,0,1
Vortex_9_20,87,1,0,1,0
Vortex_9_20,88,1,0,1,0
Vortex_9_20,89,1,0,1,0
Vortex_9_20,90,1,0,0,1
Vortex_9_20,91,1,0,1,0
Vortex_9_20,92,1,0,0,1
Vortex_9_20,93,1,0,1,0
Vortex_9_20,94,1,0,1,0
Vortex_9_20,95,0,1,1,0
Vortex_9_20,96,1,0,0,1
Vortex_9_20,97,1,0,1,0
Vortex_9_20,98,1,0,1,0
Vortex_9_20,99,0,1,1,0
